cve_id,degree_cent,betweenness,closeness,eigenvector,pagerank,cvss_score,severity
CVE-2021-0708,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543582,0.0003556494921485713,7.8,HIGH
CVE-2021-0506,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543795,0.0003556494921485713,7.3,HIGH
CVE-2021-0313,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.0001041741203254392,0.0003556494921485713,7.5,HIGH
CVE-2021-0477,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543907,0.0003556494921485713,7.8,HIGH
CVE-2021-0337,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543784,0.0003556494921485713,7.8,HIGH
CVE-2021-0593,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543933,0.0003556494921485713,7.8,HIGH
CVE-2021-0594,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543979,0.0003556494921485713,8.0,HIGH
CVE-2021-0595,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543594,0.0003556494921485713,7.8,HIGH
CVE-2021-0472,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032544103,0.0003556494921485713,7.8,HIGH
CVE-2021-0341,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543504,0.0003556494921485713,7.5,HIGH
CVE-2021-0968,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.0001041741203254399,0.0003556494921485713,8.8,HIGH
CVE-2021-0329,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543578,0.0003556494921485713,7.8,HIGH
CVE-2021-0429,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543882,0.0003556494921485713,7.8,HIGH
CVE-2021-39623,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543836,0.0003556494921485713,9.8,CRITICAL
CVE-2021-0331,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543861,0.0003556494921485713,7.3,HIGH
CVE-2021-39627,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543963,0.0003556494921485713,7.8,HIGH
CVE-2021-25356,0.07956477388643318,3.3314156731677426e-06,0.3839425587467363,0.00010417412032543792,0.0003556494921485713,7.1,HIGH
CVE-2021-20190,0.11118667120027202,0.0009805800278593268,0.5074189095928227,0.015621620558978212,0.00035366371051135965,8.1,HIGH
CVE-2021-1368,0.004080244814688882,0.00302754535088557,0.37589468302658485,6.901416904508102e-05,0.0003529734770744557,8.8,HIGH
CVE-2021-39692,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866501,0.00035273817506790436,7.8,HIGH
CVE-2021-0430,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866545,0.00035273817506790436,9.8,CRITICAL
CVE-2021-39622,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866479,0.00035273817506790436,7.8,HIGH
CVE-2021-39704,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.0001038994739786626,0.00035273817506790436,7.8,HIGH
CVE-2021-0611,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866238,0.00035273817506790436,7.8,HIGH
CVE-2021-0610,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.0001038994739786645,0.00035273817506790436,7.8,HIGH
CVE-2021-39807,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866335,0.00035273817506790436,7.8,HIGH
CVE-2021-25485,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866562,0.00035273817506790436,7.5,HIGH
CVE-2021-0981,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866577,0.00035273817506790436,7.8,HIGH
CVE-2021-0612,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866277,0.00035273817506790436,7.8,HIGH
CVE-2021-39707,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866569,0.00035273817506790436,7.8,HIGH
CVE-2021-39674,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866365,0.00035273817506790436,7.8,HIGH
CVE-2021-0332,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866716,0.00035273817506790436,7.8,HIGH
CVE-2021-25500,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866716,0.00035273817506790436,7.2,HIGH
CVE-2021-0483,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866277,0.00035273817506790436,7.8,HIGH
CVE-2021-0307,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866203,0.00035273817506790436,7.8,HIGH
CVE-2021-0520,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866231,0.00035273817506790436,7.0,HIGH
CVE-2021-39809,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866612,0.00035273817506790436,7.5,HIGH
CVE-2021-39706,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866331,0.00035273817506790436,7.8,HIGH
CVE-2021-0486,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866468,0.00035273817506790436,7.8,HIGH
CVE-2021-0954,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866444,0.00035273817506790436,7.3,HIGH
CVE-2021-0705,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866479,0.00035273817506790436,7.8,HIGH
CVE-2021-39808,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866518,0.00035273817506790436,7.8,HIGH
CVE-2021-25361,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866121,0.00035273817506790436,7.9,HIGH
CVE-2021-0523,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866673,0.00035273817506790436,7.3,HIGH
CVE-2021-39691,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866525,0.00035273817506790436,7.3,HIGH
CVE-2021-0475,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866483,0.00035273817506790436,8.8,HIGH
CVE-2021-25517,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866283,0.00035273817506790436,7.7,HIGH
CVE-2021-39738,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.0001038994739786618,0.00035273817506790436,7.8,HIGH
CVE-2021-0602,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.0001038994739786667,0.00035273817506790436,7.8,HIGH
CVE-2021-39696,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866474,0.00035273817506790436,7.8,HIGH
CVE-2021-0957,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866555,0.00035273817506790436,7.8,HIGH
CVE-2021-0673,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866127,0.00035273817506790436,7.8,HIGH
CVE-2021-39796,0.07888473308398504,2.2641372003022886e-06,0.38369210697977824,0.00010389947397866571,0.00035273817506790436,7.3,HIGH
CVE-2021-1528,0.0047602856171370285,2.080342359630633e-06,0.27284534743482697,1.1016390888254024e-06,0.0003520330863868681,7.8,HIGH
CVE-2021-1513,0.0047602856171370285,2.080342359630633e-06,0.27284534743482697,1.1016390888228666e-06,0.000352033086386868,7.5,HIGH
CVE-2021-20298,0.15028901734104047,0.0001806830866861255,0.5095287595287595,0.0248402514599322,0.0003509527638865391,7.5,HIGH
CVE-2021-20299,0.15028901734104047,0.0001806830866861255,0.5095287595287595,0.024840251459932204,0.0003509527638865391,7.5,HIGH
CVE-2021-28965,0.15776946616797008,4.8723815246162896e-05,0.5187863820779679,0.027138548134186827,0.0003490238543586273,7.5,HIGH
CVE-2021-32565,0.15062903774226455,0.0001626308577395868,0.5096170507710969,0.024791703351044914,0.00034845616250480375,7.5,HIGH
CVE-2021-35474,0.15062903774226455,0.0001626308577395868,0.5096170507710969,0.02479170335104491,0.00034845616250480375,9.8,CRITICAL
CVE-2021-32567,0.15062903774226455,0.0001626308577395868,0.5096170507710969,0.02479170335104491,0.00034845616250480375,7.5,HIGH
CVE-2021-32566,0.15062903774226455,0.0001626308577395868,0.5096170507710969,0.024791703351044907,0.00034845616250480375,7.5,HIGH
CVE-2021-35042,0.15776946616797008,2.462036993008298e-06,0.5188779110797459,0.02718326092679989,0.0003468411868976005,9.8,CRITICAL
CVE-2021-27379,0.15164909894593676,9.551097552223133e-05,0.5098821081830791,0.0250789846473176,0.00034621301405373534,7.8,HIGH
CVE-2021-21143,0.15776946616797008,3.42653534532502e-05,0.4998300475866757,0.025694281420745535,0.00034485619346402035,8.8,HIGH
CVE-2021-21154,0.15776946616797008,3.42653534532502e-05,0.4998300475866757,0.025694281420745535,0.00034485619346402035,9.6,CRITICAL
CVE-2021-21156,0.15776946616797008,3.42653534532502e-05,0.4998300475866757,0.02569428142074554,0.00034485619346402035,8.8,HIGH
CVE-2021-21146,0.15776946616797008,3.42653534532502e-05,0.4998300475866757,0.02569428142074553,0.00034485619346402035,9.6,CRITICAL
CVE-2021-21145,0.15776946616797008,3.42653534532502e-05,0.4998300475866757,0.02569428142074553,0.00034485619346402035,8.8,HIGH
CVE-2021-21151,0.15776946616797008,3.42653534532502e-05,0.4998300475866757,0.025694281420745528,0.00034485619346402035,9.6,CRITICAL
CVE-2021-21144,0.15776946616797008,3.42653534532502e-05,0.4998300475866757,0.02569428142074553,0.00034485619346402035,8.8,HIGH
CVE-2021-32273,0.1499489969398164,6.793674565561312e-05,0.509440498874069,0.024790053456282,0.00034444668310918786,7.8,HIGH
CVE-2021-32272,0.1499489969398164,6.793674565561312e-05,0.509440498874069,0.024790053456282022,0.00034444668310918786,7.8,HIGH
CVE-2021-36377,0.1564093845630738,0.0,0.5184205887537459,0.027059126952768582,0.0003439851460519748,7.5,HIGH
CVE-2021-41500,0.1564093845630738,0.0,0.5184205887537459,0.027059126952768582,0.0003439851460519748,7.5,HIGH
CVE-2021-32810,0.1564093845630738,0.0,0.5184205887537459,0.027059126952768586,0.0003439851460519748,9.8,CRITICAL
CVE-2021-38512,0.1564093845630738,0.0,0.5184205887537459,0.027059126952768586,0.0003439851460519748,7.5,HIGH
CVE-2021-28484,0.1564093845630738,0.0,0.5184205887537459,0.027059126952768586,0.0003439851460519748,7.5,HIGH
CVE-2021-25218,0.1564093845630738,0.0,0.5184205887537459,0.02705912695276859,0.0003439851460519748,7.5,HIGH
CVE-2021-45848,0.1564093845630738,0.0,0.5184205887537459,0.027059126952768586,0.0003439851460519748,7.5,HIGH
CVE-2021-44686,0.1564093845630738,0.0,0.5184205887537459,0.02705912695276859,0.0003439851460519748,7.5,HIGH
CVE-2021-3781,0.1564093845630738,0.0,0.5184205887537459,0.02705912695276858,0.0003439851460519748,9.9,CRITICAL
CVE-2021-32677,0.1564093845630738,0.0,0.5184205887537459,0.027059126952768586,0.0003439851460519748,8.2,HIGH
CVE-2021-1056,0.13736824209452567,0.0047962481612220205,0.5127266387726639,0.015985167406060274,0.00034220127485777487,7.1,HIGH
CVE-2021-0445,0.07582454947296838,2.096346298643894e-06,0.3833919958284448,0.00010255716195187204,0.00034064546601238964,7.8,HIGH
CVE-2021-1573,0.005780346820809249,0.002143584767363517,0.3752711496746204,6.912938910432098e-05,0.000339413087038404,8.6,HIGH
CVE-2021-34704,0.005780346820809249,0.002143584767363517,0.3752711496746204,6.912938910431982e-05,0.000339413087038404,8.6,HIGH
CVE-2021-22880,0.13362801768106086,0.0006555779265302821,0.49073919572834973,0.02247933178225476,0.0003384019071463237,7.5,HIGH
CVE-2021-43666,0.1499489969398164,2.201949413671127e-05,0.509440498874069,0.024791402117506838,0.00033735135607860947,7.5,HIGH
CVE-2021-44732,0.1499489969398164,2.201949413671127e-05,0.509440498874069,0.024791402117506852,0.00033735135607860947,9.8,CRITICAL
CVE-2021-36690,0.10540632437946278,0.0002005915678427233,0.4019956260251504,0.003951357064788686,0.0003370369092623943,7.5,HIGH
CVE-2021-40116,0.005440326419585175,0.0,0.27396367023754076,4.4398590024830315e-07,0.000336802076673613,8.6,HIGH
CVE-2021-40117,0.005440326419585175,0.0,0.27396367023754076,4.439859002485887e-07,0.000336802076673613,8.6,HIGH
CVE-2021-34762,0.005440326419585175,0.0,0.27396367023754076,4.439859002478185e-07,0.000336802076673613,8.1,HIGH
CVE-2021-34793,0.005440326419585175,0.0,0.27396367023754076,4.4398590024823004e-07,0.000336802076673613,8.6,HIGH
CVE-2021-1493,0.005440326419585175,0.0,0.27396367023754076,4.4398590024745046e-07,0.000336802076673613,8.5,HIGH
CVE-2021-40118,0.005440326419585175,0.0,0.27396367023754076,4.439859002476624e-07,0.000336802076673613,8.6,HIGH
CVE-2021-1445,0.005440326419585175,0.0,0.27396367023754076,4.439859002467263e-07,0.000336802076673613,8.6,HIGH
CVE-2021-1501,0.005440326419585175,0.0,0.27396367023754076,4.4398590024822766e-07,0.000336802076673613,8.6,HIGH
CVE-2021-34781,0.005440326419585175,0.0,0.27396367023754076,4.4398590024527517e-07,0.000336802076673613,8.6,HIGH
CVE-2021-1504,0.005440326419585175,0.0,0.27396367023754076,4.439859002468556e-07,0.000336802076673613,8.6,HIGH
CVE-2021-34792,0.005440326419585175,0.0,0.27396367023754076,4.439859002486757e-07,0.000336802076673613,8.6,HIGH
CVE-2021-34783,0.005440326419585175,0.0,0.27396367023754076,4.4398590024779065e-07,0.000336802076673613,8.6,HIGH
CVE-2021-42097,0.1499489969398164,7.105266081657964e-07,0.509440498874069,0.024813409332020638,0.0003360580399129487,8.0,HIGH
CVE-2021-23926,0.10778646718803128,0.0009509176713584969,0.466973642426167,0.015569000492524541,0.00033596307231052833,9.1,CRITICAL
CVE-2021-21261,0.1499489969398164,5.843875429045908e-08,0.509440498874069,0.024849732058310186,0.0003359441849307555,7.3,HIGH
CVE-2021-33038,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261122,0.0003353345620040548,7.5,HIGH
CVE-2021-40516,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261126,0.0003353345620040548,7.5,HIGH
CVE-2021-3918,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261126,0.0003353345620040548,9.8,CRITICAL
CVE-2021-29509,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261122,0.0003353345620040548,7.5,HIGH
CVE-2021-32862,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261115,0.0003353345620040548,7.5,HIGH
CVE-2021-36052,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261115,0.0003353345620040548,7.8,HIGH
CVE-2021-36047,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261126,0.0003353345620040548,7.8,HIGH
CVE-2021-36055,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261133,0.0003353345620040548,7.8,HIGH
CVE-2021-43400,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261122,0.0003353345620040548,9.1,CRITICAL
CVE-2021-36048,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261115,0.0003353345620040548,7.8,HIGH
CVE-2021-30130,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261122,0.00033533456200405474,7.5,HIGH
CVE-2021-36369,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261133,0.00033533456200405474,7.5,HIGH
CVE-2021-42532,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261122,0.00033533456200405474,7.8,HIGH
CVE-2021-37789,0.14960897653859231,0.0,0.5093522687911327,0.02478954321526113,0.00033533456200405474,8.1,HIGH
CVE-2021-36064,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261126,0.00033533456200405474,7.8,HIGH
CVE-2021-23518,0.14960897653859231,0.0,0.5093522687911327,0.02478954321526113,0.00033533456200405474,7.3,HIGH
CVE-2021-36046,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261126,0.00033533456200405474,7.8,HIGH
CVE-2021-42771,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261122,0.00033533456200405474,7.8,HIGH
CVE-2021-42529,0.14960897653859231,0.0,0.5093522687911327,0.02478954321526112,0.00033533456200405474,7.8,HIGH
CVE-2021-35472,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261136,0.00033533456200405474,8.8,HIGH
CVE-2021-40874,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261122,0.00033533456200405474,9.8,CRITICAL
CVE-2021-36050,0.14960897653859231,0.0,0.5093522687911327,0.02478954321526113,0.00033533456200405474,7.8,HIGH
CVE-2021-43304,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261133,0.00033533456200405474,8.8,HIGH
CVE-2021-42530,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261133,0.00033533456200405474,7.8,HIGH
CVE-2021-42388,0.14960897653859231,0.0,0.5093522687911327,0.02478954321526112,0.00033533456200405474,8.1,HIGH
CVE-2021-3805,0.14960897653859231,0.0,0.5093522687911327,0.02478954321526112,0.00033533456200405474,7.5,HIGH
CVE-2021-36051,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261133,0.00033533456200405474,7.8,HIGH
CVE-2021-39847,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261115,0.00033533456200405474,7.8,HIGH
CVE-2021-42531,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261126,0.00033533456200405474,7.8,HIGH
CVE-2021-3803,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261122,0.00033533456200405474,7.5,HIGH
CVE-2021-43305,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261115,0.00033533456200405474,8.8,HIGH
CVE-2021-42387,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261122,0.00033533456200405474,8.1,HIGH
CVE-2021-40330,0.14960897653859231,0.0,0.5093522687911327,0.024789543215261126,0.00033533456200405474,7.5,HIGH
CVE-2021-1387,0.0034002040122407345,2.3114915107007032e-07,0.2738616258497067,2.1986550106847346e-07,0.00033073608020746387,8.6,HIGH
CVE-2021-1588,0.0034002040122407345,2.3114915107007032e-07,0.2738616258497067,2.1986550106834561e-07,0.00033073608020746387,8.6,HIGH
CVE-2021-1587,0.0034002040122407345,2.3114915107007032e-07,0.2738616258497067,2.198655010691823e-07,0.00033073608020746387,8.6,HIGH
CVE-2021-22555,0.11254675280516832,0.0001684041831722868,0.41416701872975636,0.005756970396585646,0.0003305260677211737,8.3,HIGH
CVE-2021-3609,0.10676640598435906,0.00017040898581527984,0.41352643419572555,0.00504971028386175,0.0003284752391021668,7.0,HIGH
CVE-2021-20194,0.11492689561373683,0.00017566434934997518,0.4149851841399746,0.006224779279681205,0.0003249805811360306,7.8,HIGH
CVE-2021-39668,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.00010080977320251775,0.0003240992167568883,7.8,HIGH
CVE-2021-39794,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.00010080977320252211,0.0003240992167568883,7.8,HIGH
CVE-2021-39662,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.0001008097732025201,0.0003240992167568883,7.8,HIGH
CVE-2021-39619,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.00010080977320252099,0.0003240992167568883,7.8,HIGH
CVE-2021-39669,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.00010080977320252271,0.0003240992167568883,7.8,HIGH
CVE-2021-39632,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.0001008097732025214,0.0003240992167568883,7.8,HIGH
CVE-2021-39701,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.00010080977320252114,0.0003240992167568883,7.8,HIGH
CVE-2021-39620,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.00010080977320252055,0.0003240992167568883,7.8,HIGH
CVE-2021-0956,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.0001008097732025198,0.0003240992167568883,9.8,CRITICAL
CVE-2021-39697,0.0717443046582795,8.341313127421704e-08,0.38264376788966953,0.00010080977320252134,0.0003240992167568883,7.8,HIGH
CVE-2021-3490,0.10540632437946278,0.00011380392279435281,0.39646805068751684,0.004614693971466689,0.00032368295187475723,7.8,HIGH
CVE-2021-3491,0.10540632437946278,0.00011380392279435281,0.39646805068751684,0.004614693971466686,0.00032368295187475723,7.8,HIGH
CVE-2021-3489,0.10540632437946278,0.00011380392279435281,0.39646805068751684,0.004614693971466687,0.00032368295187475723,7.8,HIGH
CVE-2021-20308,0.10064603876232574,0.0013573078150834505,0.4646863643545584,0.015158930312897147,0.0003230058587129879,9.8,CRITICAL
CVE-2021-43579,0.10064603876232574,0.0013573078150834505,0.4646863643545584,0.015158930312897152,0.0003230058587129879,7.8,HIGH
CVE-2021-0517,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741588,0.00032274812133701154,7.5,HIGH
CVE-2021-0389,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741599,0.00032274812133701154,7.8,HIGH
CVE-2021-0921,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074162,0.00032274812133701154,7.8,HIGH
CVE-2021-0482,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741768,0.00032274812133701154,7.0,HIGH
CVE-2021-0487,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741725,0.00032274812133701154,7.8,HIGH
CVE-2021-0539,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074174,0.00032274812133701154,7.8,HIGH
CVE-2021-0426,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741589,0.00032274812133701154,7.8,HIGH
CVE-2021-0694,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741841,0.00032274812133701154,7.8,HIGH
CVE-2021-0553,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741588,0.00032274812133701154,7.3,HIGH
CVE-2021-0547,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741519,0.00032274812133701154,7.8,HIGH
CVE-2021-25410,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741478,0.00032274812133701154,7.1,HIGH
CVE-2021-0385,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074147,0.00032274812133701154,7.8,HIGH
CVE-2021-0395,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741858,0.00032274812133701154,7.8,HIGH
CVE-2021-0442,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074166,0.00032274812133701154,7.8,HIGH
CVE-2021-0537,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741683,0.00032274812133701154,7.3,HIGH
CVE-2021-0550,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741795,0.00032274812133701154,7.8,HIGH
CVE-2021-0571,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741656,0.00032274812133701154,7.8,HIGH
CVE-2021-39676,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741845,0.00032274812133701154,7.8,HIGH
CVE-2021-0432,0.07140428425705543,0.0,0.3825939898529986,0.000100660516907416,0.00032274812133701154,7.0,HIGH
CVE-2021-0376,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741721,0.00032274812133701154,7.8,HIGH
CVE-2021-0555,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741583,0.00032274812133701154,7.5,HIGH
CVE-2021-0570,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074161,0.00032274812133701154,7.8,HIGH
CVE-2021-0536,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741703,0.00032274812133701154,7.8,HIGH
CVE-2021-0386,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741499,0.00032274812133701154,7.8,HIGH
CVE-2021-0505,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741535,0.00032274812133701154,7.8,HIGH
CVE-2021-0645,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741766,0.00032274812133701154,7.8,HIGH
CVE-2021-0310,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074187,0.00032274812133701154,7.8,HIGH
CVE-2021-23243,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074152,0.0003227481213370115,7.8,HIGH
CVE-2021-0922,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741592,0.0003227481213370115,7.8,HIGH
CVE-2021-25388,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741715,0.0003227481213370115,7.1,HIGH
CVE-2021-0398,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074177,0.0003227481213370115,7.8,HIGH
CVE-2021-0388,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741676,0.0003227481213370115,7.8,HIGH
CVE-2021-39695,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074174,0.0003227481213370115,7.8,HIGH
CVE-2021-0372,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741633,0.0003227481213370115,7.8,HIGH
CVE-2021-0955,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741512,0.0003227481213370115,7.0,HIGH
CVE-2021-0446,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741814,0.0003227481213370115,7.3,HIGH
CVE-2021-0441,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741683,0.0003227481213370115,7.3,HIGH
CVE-2021-0427,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741535,0.0003227481213370115,7.8,HIGH
CVE-2021-0538,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741714,0.0003227481213370115,7.3,HIGH
CVE-2021-0567,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741728,0.0003227481213370115,7.8,HIGH
CVE-2021-0603,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074159,0.0003227481213370115,7.8,HIGH
CVE-2021-0383,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741517,0.0003227481213370115,7.8,HIGH
CVE-2021-39677,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741816,0.0003227481213370115,7.5,HIGH
CVE-2021-0557,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074187,0.0003227481213370115,8.8,HIGH
CVE-2021-0649,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741798,0.00032274812133701144,7.8,HIGH
CVE-2021-0568,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074167,0.00032274812133701144,7.8,HIGH
CVE-2021-0685,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741309,0.00032274812133701144,7.8,HIGH
CVE-2021-0369,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741508,0.00032274812133701144,7.8,HIGH
CVE-2021-0303,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741665,0.00032274812133701144,7.0,HIGH
CVE-2021-0548,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741741,0.00032274812133701144,7.8,HIGH
CVE-2021-0565,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741821,0.00032274812133701144,7.0,HIGH
CVE-2021-0380,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741749,0.00032274812133701144,7.8,HIGH
CVE-2021-0439,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741714,0.00032274812133701144,7.8,HIGH
CVE-2021-0534,0.07140428425705543,0.0,0.3825939898529986,0.0001006605169074166,0.00032274812133701144,7.8,HIGH
CVE-2021-0485,0.07140428425705543,0.0,0.3825939898529986,0.00010066051690741661,0.00032274812133701144,7.8,HIGH
CVE-2021-40391,0.1101666099965998,0.0007390393890068655,0.467270416269463,0.01604408527118268,0.00032139354892147084,9.8,CRITICAL
